Timescale_Months,Location,Month,SPI_Value,Severity_Label,Rainfall_Threshold_in
1,"Monroe City, Monroe County, MO",January,-1.6,Extreme Drought,0.1611
1,"Monroe City, Monroe County, MO",January,-1.3,Severe Drought,0.2536
1,"Monroe City, Monroe County, MO",January,-0.8,Moderate Drought,0.4927
1,"Monroe City, Monroe County, MO",January,-0.5,Abnormally Dry,0.699
1,"Monroe City, Monroe County, MO",January,0.5,Abnormally Wet,1.8213
1,"Monroe City, Monroe County, MO",January,0.8,Moderate Wet,2.3086
1,"Monroe City, Monroe County, MO",January,1.3,Severe Wet,3.2936
1,"Monroe City, Monroe County, MO",January,1.6,Extreme Wet,3.9931
1,"Monroe City, Monroe County, MO",January,2,Exceptional Wet,5.0576
1,"Monroe City, Monroe County, MO",February,-2,Exceptional Drought,0.1119
1,"Monroe City, Monroe County, MO",February,-1.6,Extreme Drought,0.204
1,"Monroe City, Monroe County, MO",February,-1.3,Severe Drought,0.3058
1,"Monroe City, Monroe County, MO",February,-0.8,Moderate Drought,0.5556
1,"Monroe City, Monroe County, MO",February,-0.5,Abnormally Dry,0.7632
1,"Monroe City, Monroe County, MO",February,0.5,Abnormally Wet,1.8422
1,"Monroe City, Monroe County, MO",February,0.8,Moderate Wet,2.2982
1,"Monroe City, Monroe County, MO",February,1.3,Severe Wet,3.2087
1,"Monroe City, Monroe County, MO",February,1.6,Extreme Wet,3.8494
1,"Monroe City, Monroe County, MO",February,2,Exceptional Wet,4.8181
1,"Monroe City, Monroe County, MO",March,-2,Exceptional Drought,0.8846
1,"Monroe City, Monroe County, MO",March,-1.6,Extreme Drought,1.1293
1,"Monroe City, Monroe County, MO",March,-1.3,Severe Drought,1.3423
1,"Monroe City, Monroe County, MO",March,-0.8,Moderate Drought,1.758
1,"Monroe City, Monroe County, MO",March,-0.5,Abnormally Dry,2.0463
1,"Monroe City, Monroe County, MO",March,0.5,Abnormally Wet,3.2367
1,"Monroe City, Monroe County, MO",March,0.8,Moderate Wet,3.6671
1,"Monroe City, Monroe County, MO",March,1.3,Severe Wet,4.4641
1,"Monroe City, Monroe County, MO",March,1.6,Extreme Wet,4.9916
1,"Monroe City, Monroe County, MO",March,2,Exceptional Wet,5.754
1,"Monroe City, Monroe County, MO",April,-2,Exceptional Drought,0.6745
1,"Monroe City, Monroe County, MO",April,-1.6,Extreme Drought,0.9867
1,"Monroe City, Monroe County, MO",April,-1.3,Severe Drought,1.2835
1,"Monroe City, Monroe County, MO",April,-0.8,Moderate Drought,1.9154
1,"Monroe City, Monroe County, MO",April,-0.5,Abnormally Dry,2.3861
1,"Monroe City, Monroe County, MO",April,0.5,Abnormally Wet,4.5207
1,"Monroe City, Monroe County, MO",April,0.8,Moderate Wet,5.3469
1,"Monroe City, Monroe County, MO",April,1.3,Severe Wet,6.93
1,"Monroe City, Monroe County, MO",April,1.6,Extreme Wet,8.0081
1,"Monroe City, Monroe County, MO",April,2,Exceptional Wet,9.6004
1,"Monroe City, Monroe County, MO",May,-2,Exceptional Drought,1.1335
1,"Monroe City, Monroe County, MO",May,-1.6,Extreme Drought,1.4971
1,"Monroe City, Monroe County, MO",May,-1.3,Severe Drought,1.8206
1,"Monroe City, Monroe County, MO",May,-0.8,Moderate Drought,2.4657
1,"Monroe City, Monroe County, MO",May,-0.5,Abnormally Dry,2.9214
1,"Monroe City, Monroe County, MO",May,0.5,Abnormally Wet,4.8494
1,"Monroe City, Monroe County, MO",May,0.8,Moderate Wet,5.5595
1,"Monroe City, Monroe County, MO",May,1.3,Severe Wet,6.887
1,"Monroe City, Monroe County, MO",May,1.6,Extreme Wet,7.7726
1,"Monroe City, Monroe County, MO",May,2,Exceptional Wet,9.0608
1,"Monroe City, Monroe County, MO",June,-2,Exceptional Drought,1.0693
1,"Monroe City, Monroe County, MO",June,-1.6,Extreme Drought,1.4409
1,"Monroe City, Monroe County, MO",June,-1.3,Severe Drought,1.7759
1,"Monroe City, Monroe County, MO",June,-0.8,Moderate Drought,2.4527
1,"Monroe City, Monroe County, MO",June,-0.5,Abnormally Dry,2.9357
1,"Monroe City, Monroe County, MO",June,0.5,Abnormally Wet,5.0089
1,"Monroe City, Monroe County, MO",June,0.8,Moderate Wet,5.7804
1,"Monroe City, Monroe County, MO",June,1.3,Severe Wet,7.2303
1,"Monroe City, Monroe County, MO",June,1.6,Extreme Wet,8.202
1,"Monroe City, Monroe County, MO",June,2,Exceptional Wet,9.6201
1,"Monroe City, Monroe County, MO",July,-2,Exceptional Drought,0.4791
1,"Monroe City, Monroe County, MO",July,-1.6,Extreme Drought,0.7698
1,"Monroe City, Monroe County, MO",July,-1.3,Severe Drought,1.0643
1,"Monroe City, Monroe County, MO",July,-0.8,Moderate Drought,1.7304
1,"Monroe City, Monroe County, MO",July,-0.5,Abnormally Dry,2.2505
1,"Monroe City, Monroe County, MO",July,0.5,Abnormally Wet,4.7551
1,"Monroe City, Monroe County, MO",July,0.8,Moderate Wet,5.764
1,"Monroe City, Monroe County, MO",July,1.3,Severe Wet,7.7345
1,"Monroe City, Monroe County, MO",July,1.6,Extreme Wet,9.0974
1,"Monroe City, Monroe County, MO",July,2,Exceptional Wet,11.133
1,"Monroe City, Monroe County, MO",August,-2,Exceptional Drought,0.6739
1,"Monroe City, Monroe County, MO",August,-1.6,Extreme Drought,0.9893
1,"Monroe City, Monroe County, MO",August,-1.3,Severe Drought,1.29
1,"Monroe City, Monroe County, MO",August,-0.8,Moderate Drought,1.9316
1,"Monroe City, Monroe County, MO",August,-0.5,Abnormally Dry,2.4103
1,"Monroe City, Monroe County, MO",August,0.5,Abnormally Wet,4.5869
1,"Monroe City, Monroe County, MO",August,0.8,Moderate Wet,5.4308
1,"Monroe City, Monroe County, MO",August,1.3,Severe Wet,7.0488
1,"Monroe City, Monroe County, MO",August,1.6,Extreme Wet,8.1515
1,"Monroe City, Monroe County, MO",August,2,Exceptional Wet,9.781
1,"Monroe City, Monroe County, MO",September,-2,Exceptional Drought,0.2653
1,"Monroe City, Monroe County, MO",September,-1.6,Extreme Drought,0.4662
1,"Monroe City, Monroe County, MO",September,-1.3,Severe Drought,0.6825
1,"Monroe City, Monroe County, MO",September,-0.8,Moderate Drought,1.2011
1,"Monroe City, Monroe County, MO",September,-0.5,Abnormally Dry,1.6245
1,"Monroe City, Monroe County, MO",September,0.5,Abnormally Wet,3.7772
1,"Monroe City, Monroe County, MO",September,0.8,Moderate Wet,4.6749
1,"Monroe City, Monroe County, MO",September,1.3,Severe Wet,6.4564
1,"Monroe City, Monroe County, MO",September,1.6,Extreme Wet,7.7041
1,"Monroe City, Monroe County, MO",September,2,Exceptional Wet,9.5846
1,"Monroe City, Monroe County, MO",October,-2,Exceptional Drought,0.8025
1,"Monroe City, Monroe County, MO",October,-1.6,Extreme Drought,1.0917
1,"Monroe City, Monroe County, MO",October,-1.3,Severe Drought,1.3539
1,"Monroe City, Monroe County, MO",October,-0.8,Moderate Drought,1.8868
1,"Monroe City, Monroe County, MO",October,-0.5,Abnormally Dry,2.2691
1,"Monroe City, Monroe County, MO",October,0.5,Abnormally Wet,3.9205
1,"Monroe City, Monroe County, MO",October,0.8,Moderate Wet,4.538
1,"Monroe City, Monroe County, MO",October,1.3,Severe Wet,5.7012
1,"Monroe City, Monroe County, MO",October,1.6,Extreme Wet,6.4823
1,"Monroe City, Monroe County, MO",October,2,Exceptional Wet,7.624
1,"Monroe City, Monroe County, MO",November,-2,Exceptional Drought,0.25
1,"Monroe City, Monroe County, MO",November,-1.6,Extreme Drought,0.4023
1,"Monroe City, Monroe County, MO",November,-1.3,Severe Drought,0.5567
1,"Monroe City, Monroe County, MO",November,-0.8,Moderate Drought,0.9061
1,"Monroe City, Monroe County, MO",November,-0.5,Abnormally Dry,1.1792
1,"Monroe City, Monroe County, MO",November,0.5,Abnormally Wet,2.4953
1,"Monroe City, Monroe County, MO",November,0.8,Moderate Wet,3.0258
1,"Monroe City, Monroe County, MO",November,1.3,Severe Wet,4.0621
1,"Monroe City, Monroe County, MO",November,1.6,Extreme Wet,4.779
1,"Monroe City, Monroe County, MO",November,2,Exceptional Wet,5.8499
1,"Monroe City, Monroe County, MO",December,-2,Exceptional Drought,0.3341
1,"Monroe City, Monroe County, MO",December,-1.6,Extreme Drought,0.4863
1,"Monroe City, Monroe County, MO",December,-1.3,Severe Drought,0.6306
1,"Monroe City, Monroe County, MO",December,-0.8,Moderate Drought,0.9368
1,"Monroe City, Monroe County, MO",December,-0.5,Abnormally Dry,1.1643
1,"Monroe City, Monroe County, MO",December,0.5,Abnormally Wet,2.1928
1,"Monroe City, Monroe County, MO",December,0.8,Moderate Wet,2.5899
1,"Monroe City, Monroe County, MO",December,1.3,Severe Wet,3.3501
1,"Monroe City, Monroe County, MO",December,1.6,Extreme Wet,3.8674
1,"Monroe City, Monroe County, MO",December,2,Exceptional Wet,4.6309
1,"Novelty, Knox County, MO",January,-2,Exceptional Drought,0.0758
1,"Novelty, Knox County, MO",January,-1.6,Extreme Drought,0.1408
1,"Novelty, Knox County, MO",January,-1.3,Severe Drought,0.2135
1,"Novelty, Knox County, MO",January,-0.8,Moderate Drought,0.3944
1,"Novelty, Knox County, MO",January,-0.5,Abnormally Dry,0.5462
1,"Novelty, Knox County, MO",January,0.5,Abnormally Wet,1.3439
1,"Novelty, Knox County, MO",January,0.8,Moderate Wet,1.6834
1,"Novelty, Knox County, MO",January,1.3,Severe Wet,2.3632
1,"Novelty, Knox County, MO",January,1.6,Extreme Wet,2.8427
1,"Novelty, Knox County, MO",January,2,Exceptional Wet,3.569
1,"Novelty, Knox County, MO",February,-2,Exceptional Drought,0.1061
1,"Novelty, Knox County, MO",February,-1.6,Extreme Drought,0.2
1,"Novelty, Knox County, MO",February,-1.3,Severe Drought,0.3061
1,"Novelty, Knox County, MO",February,-0.8,Moderate Drought,0.5725
1,"Novelty, Knox County, MO",February,-0.5,Abnormally Dry,0.7976
1,"Novelty, Knox County, MO",February,0.5,Abnormally Wet,1.9907
1,"Novelty, Knox County, MO",February,0.8,Moderate Wet,2.5009
1,"Novelty, Knox County, MO",February,1.3,Severe Wet,3.5252
1,"Novelty, Knox County, MO",February,1.6,Extreme Wet,4.2489
1,"Novelty, Knox County, MO",February,2,Exceptional Wet,5.3464
1,"Novelty, Knox County, MO",March,-2,Exceptional Drought,0.7719
1,"Novelty, Knox County, MO",March,-1.6,Extreme Drought,0.999
1,"Novelty, Knox County, MO",March,-1.3,Severe Drought,1.1983
1,"Novelty, Knox County, MO",March,-0.8,Moderate Drought,1.5908
1,"Novelty, Knox County, MO",March,-0.5,Abnormally Dry,1.8649
1,"Novelty, Knox County, MO",March,0.5,Abnormally Wet,3.0082
1,"Novelty, Knox County, MO",March,0.8,Moderate Wet,3.4247
1,"Novelty, Knox County, MO",March,1.3,Severe Wet,4.199
1,"Novelty, Knox County, MO",March,1.6,Extreme Wet,4.7131
1,"Novelty, Knox County, MO",March,2,Exceptional Wet,5.4582
1,"Novelty, Knox County, MO",April,-2,Exceptional Drought,0.9446
1,"Novelty, Knox County, MO",April,-1.6,Extreme Drought,1.2941
1,"Novelty, Knox County, MO",April,-1.3,Severe Drought,1.6124
1,"Novelty, Knox County, MO",April,-0.8,Moderate Drought,2.2623
1,"Novelty, Knox County, MO",April,-0.5,Abnormally Dry,2.7303
1,"Novelty, Knox County, MO",April,0.5,Abnormally Wet,4.7615
1,"Novelty, Knox County, MO",April,0.8,Moderate Wet,5.5237
1,"Novelty, Knox County, MO",April,1.3,Severe Wet,6.9621
1,"Novelty, Knox County, MO",April,1.6,Extreme Wet,7.9294
1,"Novelty, Knox County, MO",April,2,Exceptional Wet,9.3447
1,"Novelty, Knox County, MO",May,-2,Exceptional Drought,0.9114
1,"Novelty, Knox County, MO",May,-1.6,Extreme Drought,1.3202
1,"Novelty, Knox County, MO",May,-1.3,Severe Drought,1.7064
1,"Novelty, Knox County, MO",May,-0.8,Moderate Drought,2.5235
1,"Novelty, Knox County, MO",May,-0.5,Abnormally Dry,3.129
1,"Novelty, Knox County, MO",May,0.5,Abnormally Wet,5.8578
1,"Novelty, Knox County, MO",May,0.8,Moderate Wet,6.9093
1,"Novelty, Knox County, MO",May,1.3,Severe Wet,8.9196
1,"Novelty, Knox County, MO",May,1.6,Extreme Wet,10.2862
1,"Novelty, Knox County, MO",May,2,Exceptional Wet,12.3022
1,"Novelty, Knox County, MO",June,-2,Exceptional Drought,0.8421
1,"Novelty, Knox County, MO",June,-1.6,Extreme Drought,1.253
1,"Novelty, Knox County, MO",June,-1.3,Severe Drought,1.6481
1,"Novelty, Knox County, MO",June,-0.8,Moderate Drought,2.4986
1,"Novelty, Knox County, MO",June,-0.5,Abnormally Dry,3.1375
1,"Novelty, Knox County, MO",June,0.5,Abnormally Wet,6.0678
1,"Novelty, Knox County, MO",June,0.8,Moderate Wet,7.2106
1,"Novelty, Knox County, MO",June,1.3,Severe Wet,9.4083
1,"Novelty, Knox County, MO",June,1.6,Extreme Wet,10.9096
1,"Novelty, Knox County, MO",June,2,Exceptional Wet,13.1318
1,"Novelty, Knox County, MO",July,-2,Exceptional Drought,0.461
1,"Novelty, Knox County, MO",July,-1.6,Extreme Drought,0.7507
1,"Novelty, Knox County, MO",July,-1.3,Severe Drought,1.0467
1,"Novelty, Knox County, MO",July,-0.8,Moderate Drought,1.7218
1,"Novelty, Knox County, MO",July,-0.5,Abnormally Dry,2.2525
1,"Novelty, Knox County, MO",July,0.5,Abnormally Wet,4.8287
1,"Novelty, Knox County, MO",July,0.8,Moderate Wet,5.8721
1,"Novelty, Knox County, MO",July,1.3,Severe Wet,7.9147
1,"Novelty, Knox County, MO",July,1.6,Extreme Wet,9.3302
1,"Novelty, Knox County, MO",July,2,Exceptional Wet,11.4475
1,"Novelty, Knox County, MO",August,-2,Exceptional Drought,0.0064
1,"Novelty, Knox County, MO",August,-1.6,Extreme Drought,0.0313
1,"Novelty, Knox County, MO",August,-1.3,Severe Drought,0.088
1,"Novelty, Knox County, MO",August,-0.8,Moderate Drought,0.372
1,"Novelty, Knox County, MO",August,-0.5,Abnormally Dry,0.7589
1,"Novelty, Knox County, MO",August,0.5,Abnormally Wet,4.353
1,"Novelty, Knox County, MO",August,0.8,Moderate Wet,6.3921
1,"Novelty, Knox County, MO",August,1.3,Severe Wet,10.9951
1,"Novelty, Knox County, MO",August,1.6,Extreme Wet,14.5282
1,"Novelty, Knox County, MO",August,2,Exceptional Wet,20.1809
1,"Novelty, Knox County, MO",September,-2,Exceptional Drought,0.2318
1,"Novelty, Knox County, MO",September,-1.6,Extreme Drought,0.4235
1,"Novelty, Knox County, MO",September,-1.3,Severe Drought,0.6355
1,"Novelty, Knox County, MO",September,-0.8,Moderate Drought,1.1569
1,"Novelty, Knox County, MO",September,-0.5,Abnormally Dry,1.5906
1,"Novelty, Knox County, MO",September,0.5,Abnormally Wet,3.8477
1,"Novelty, Knox County, MO",September,0.8,Moderate Wet,4.8023
1,"Novelty, Knox County, MO",September,1.3,Severe Wet,6.709
1,"Novelty, Knox County, MO",September,1.6,Extreme Wet,8.051
1,"Novelty, Knox County, MO",September,2,Exceptional Wet,10.0807
1,"Novelty, Knox County, MO",October,-2,Exceptional Drought,0.8393
1,"Novelty, Knox County, MO",October,-1.6,Extreme Drought,1.1567
1,"Novelty, Knox County, MO",October,-1.3,Severe Drought,1.4469
1,"Novelty, Knox County, MO",October,-0.8,Moderate Drought,2.0417
1,"Novelty, Knox County, MO",October,-0.5,Abnormally Dry,2.4713
1,"Novelty, Knox County, MO",October,0.5,Abnormally Wet,4.3436
1,"Novelty, Knox County, MO",October,0.8,Moderate Wet,5.0482
1,"Novelty, Knox County, MO",October,1.3,Severe Wet,6.3799
1,"Novelty, Knox County, MO",October,1.6,Extreme Wet,7.2765
1,"Novelty, Knox County, MO",October,2,Exceptional Wet,8.5897
1,"Novelty, Knox County, MO",November,-2,Exceptional Drought,0.2935
1,"Novelty, Knox County, MO",November,-1.6,Extreme Drought,0.4456
1,"Novelty, Knox County, MO",November,-1.3,Severe Drought,0.594
1,"Novelty, Knox County, MO",November,-0.8,Moderate Drought,0.9175
1,"Novelty, Knox County, MO",November,-0.5,Abnormally Dry,1.163
1,"Novelty, Knox County, MO",November,0.5,Abnormally Wet,2.3041
1,"Novelty, Knox County, MO",November,0.8,Moderate Wet,2.7531
1,"Novelty, Knox County, MO",November,1.3,Severe Wet,3.6202
1,"Novelty, Knox County, MO",November,1.6,Extreme Wet,4.2146
1,"Novelty, Knox County, MO",November,2,Exceptional Wet,5.0966
1,"Novelty, Knox County, MO",December,-2,Exceptional Drought,0.2223
1,"Novelty, Knox County, MO",December,-1.6,Extreme Drought,0.3478
1,"Novelty, Knox County, MO",December,-1.3,Severe Drought,0.4726
1,"Novelty, Knox County, MO",December,-0.8,Moderate Drought,0.7501
1,"Novelty, Knox County, MO",December,-0.5,Abnormally Dry,0.9638
1,"Novelty, Knox County, MO",December,0.5,Abnormally Wet,1.976
1,"Novelty, Knox County, MO",December,0.8,Moderate Wet,2.3793
1,"Novelty, Knox County, MO",December,1.3,Severe Wet,3.1628
1,"Novelty, Knox County, MO",December,1.6,Extreme Wet,3.7025
1,"Novelty, Knox County, MO",December,2,Exceptional Wet,4.5062
1,"Portageville, Pemiscot County, MO",January,-2,Exceptional Drought,0.7543
1,"Portageville, Pemiscot County, MO",January,-1.6,Extreme Drought,1.0898
1,"Portageville, Pemiscot County, MO",January,-1.3,Severe Drought,1.4061
1,"Portageville, Pemiscot County, MO",January,-0.8,Moderate Drought,2.0744
1,"Portageville, Pemiscot County, MO",January,-0.5,Abnormally Dry,2.5689
1,"Portageville, Pemiscot County, MO",January,0.5,Abnormally Wet,4.7938
1,"Portageville, Pemiscot County, MO",January,0.8,Moderate Wet,5.65
1,"Portageville, Pemiscot County, MO",January,1.3,Severe Wet,7.2862
1,"Portageville, Pemiscot County, MO",January,1.6,Extreme Wet,8.3979
1,"Portageville, Pemiscot County, MO",January,2,Exceptional Wet,10.0373
1,"Portageville, Pemiscot County, MO",February,-2,Exceptional Drought,1.0427
1,"Portageville, Pemiscot County, MO",February,-1.6,Extreme Drought,1.4015
1,"Portageville, Pemiscot County, MO",February,-1.3,Severe Drought,1.7243
1,"Portageville, Pemiscot County, MO",February,-0.8,Moderate Drought,2.3756
1,"Portageville, Pemiscot County, MO",February,-0.5,Abnormally Dry,2.8398
1,"Portageville, Pemiscot County, MO",February,0.5,Abnormally Wet,4.8284
1,"Portageville, Pemiscot County, MO",February,0.8,Moderate Wet,5.5675
1,"Portageville, Pemiscot County, MO",February,1.3,Severe Wet,6.9556
1,"Portageville, Pemiscot County, MO",February,1.6,Extreme Wet,7.8853
1,"Portageville, Pemiscot County, MO",February,2,Exceptional Wet,9.2416
1,"Portageville, Pemiscot County, MO",March,-2,Exceptional Drought,1.5693
1,"Portageville, Pemiscot County, MO",March,-1.6,Extreme Drought,2.0107
1,"Portageville, Pemiscot County, MO",March,-1.3,Severe Drought,2.3957
1,"Portageville, Pemiscot County, MO",March,-0.8,Moderate Drought,3.1491
1,"Portageville, Pemiscot County, MO",March,-0.5,Abnormally Dry,3.6726
1,"Portageville, Pemiscot County, MO",March,0.5,Abnormally Wet,5.8398
1,"Portageville, Pemiscot County, MO",March,0.8,Moderate Wet,6.6249
1,"Portageville, Pemiscot County, MO",March,1.3,Severe Wet,8.0804
1,"Portageville, Pemiscot County, MO",March,1.6,Extreme Wet,9.0445
1,"Portageville, Pemiscot County, MO",March,2,Exceptional Wet,10.4391
1,"Portageville, Pemiscot County, MO",April,-2,Exceptional Drought,1.5246
1,"Portageville, Pemiscot County, MO",April,-1.6,Extreme Drought,1.9479
1,"Portageville, Pemiscot County, MO",April,-1.3,Severe Drought,2.3165
1,"Portageville, Pemiscot County, MO",April,-0.8,Moderate Drought,3.0365
1,"Portageville, Pemiscot County, MO",April,-0.5,Abnormally Dry,3.536
1,"Portageville, Pemiscot County, MO",April,0.5,Abnormally Wet,5.5996
1,"Portageville, Pemiscot County, MO",April,0.8,Moderate Wet,6.3461
1,"Portageville, Pemiscot County, MO",April,1.3,Severe Wet,7.7287
1,"Portageville, Pemiscot County, MO",April,1.6,Extreme Wet,8.644
1,"Portageville, Pemiscot County, MO",April,2,Exceptional Wet,9.9671
1,"Portageville, Pemiscot County, MO",May,-2,Exceptional Drought,1.089
1,"Portageville, Pemiscot County, MO",May,-1.6,Extreme Drought,1.5142
1,"Portageville, Pemiscot County, MO",May,-1.3,Severe Drought,1.9053
1,"Portageville, Pemiscot County, MO",May,-0.8,Moderate Drought,2.7114
1,"Portageville, Pemiscot County, MO",May,-0.5,Abnormally Dry,3.2963
1,"Portageville, Pemiscot County, MO",May,0.5,Abnormally Wet,5.861
1,"Portageville, Pemiscot County, MO",May,0.8,Moderate Wet,6.8304
1,"Portageville, Pemiscot County, MO",May,1.3,Severe Wet,8.6664
1,"Portageville, Pemiscot County, MO",May,1.6,Extreme Wet,9.9048
1,"Portageville, Pemiscot County, MO",May,2,Exceptional Wet,11.721
1,"Portageville, Pemiscot County, MO",June,-2,Exceptional Drought,0.6275
1,"Portageville, Pemiscot County, MO",June,-1.6,Extreme Drought,0.8907
1,"Portageville, Pemiscot County, MO",June,-1.3,Severe Drought,1.1362
1,"Portageville, Pemiscot County, MO",June,-0.8,Moderate Drought,1.6489
1,"Portageville, Pemiscot County, MO",June,-0.5,Abnormally Dry,2.0248
1,"Portageville, Pemiscot County, MO",June,0.5,Abnormally Wet,3.6967
1,"Portageville, Pemiscot County, MO",June,0.8,Moderate Wet,4.335
1,"Portageville, Pemiscot County, MO",June,1.3,Severe Wet,5.5497
1,"Portageville, Pemiscot County, MO",June,1.6,Extreme Wet,6.3724
1,"Portageville, Pemiscot County, MO",June,2,Exceptional Wet,7.5825
1,"Portageville, Pemiscot County, MO",July,-2,Exceptional Drought,1.484
1,"Portageville, Pemiscot County, MO",July,-1.6,Extreme Drought,1.8031
1,"Portageville, Pemiscot County, MO",July,-1.3,Severe Drought,2.0724
1,"Portageville, Pemiscot County, MO",July,-0.8,Moderate Drought,2.5818
1,"Portageville, Pemiscot County, MO",July,-0.5,Abnormally Dry,2.9256
1,"Portageville, Pemiscot County, MO",July,0.5,Abnormally Wet,4.2932
1,"Portageville, Pemiscot County, MO",July,0.8,Moderate Wet,4.7735
1,"Portageville, Pemiscot County, MO",July,1.3,Severe Wet,5.6495
1,"Portageville, Pemiscot County, MO",July,1.6,Extreme Wet,6.2216
1,"Portageville, Pemiscot County, MO",July,2,Exceptional Wet,7.0401
